[03:29:19.05] (GameRunner::addObject) Game add object
[03:29:19.05] (GameObjectsList::push) Push object DIRECTLY
[03:29:19.08] ----------------------0.033411s ----------------------
[03:29:32.24] ----------------------0.003686s ----------------------
[03:29:32.25] ----------------------0.003803s ----------------------
[03:29:32.25] ----------------------0.004008s ----------------------
[03:29:32.25] ----------------------0.003517s ----------------------
[03:29:32.40] ----------------------0.151449s ----------------------
[03:29:32.41] ----------------------0.004556s ----------------------
[03:29:32.41] ----------------------0.004216s ----------------------
[03:29:32.42] ----------------------0.003555s ----------------------
[03:29:32.42] ----------------------0.005335s ----------------------
[03:29:32.43] ----------------------0.003605s ----------------------
[03:29:32.43] ----------------------0.003228s ----------------------
[03:29:32.43] ----------------------0.003616s ----------------------
[03:29:32.44] ----------------------0.005536s ----------------------
[03:29:32.44] ----------------------0.004276s ----------------------
[03:29:32.45] ----------------------0.004343s ----------------------
[03:29:32.45] ----------------------0.004688s ----------------------
[03:29:32.46] ----------------------0.004869s ----------------------
[03:29:32.46] ----------------------0.005357s ----------------------
[03:29:32.47] ----------------------0.004024s ----------------------
[03:29:32.47] ----------------------0.004769s ----------------------
[03:29:32.47] ----------------------0.003656s ----------------------
[03:29:32.48] ----------------------0.003767s ----------------------
[03:29:32.48] ----------------------0.004222s ----------------------
[03:29:32.49] ----------------------0.005662s ----------------------
[03:29:32.49] ----------------------0.003984s ----------------------
[03:29:32.50] ----------------------0.004542s ----------------------
[03:29:32.50] ----------------------0.003215s ----------------------
[03:29:32.50] ----------------------0.003575s ----------------------
[03:29:32.51] ----------------------0.005249s ----------------------
[03:29:32.51] ----------------------0.003773s ----------------------
[03:29:32.52] ----------------------0.003482s ----------------------
[03:29:32.52] ----------------------0.006290s ----------------------
[03:29:32.53] ----------------------0.004104s ----------------------
[03:29:32.53] ----------------------0.003647s ----------------------
[03:29:32.53] ----------------------0.003850s ----------------------
[03:29:32.54] ----------------------0.005639s ----------------------
[03:29:32.54] ----------------------0.004731s ----------------------
[03:29:32.55] ----------------------0.003897s ----------------------
[03:29:32.55] ----------------------0.003494s ----------------------
[03:29:32.56] ----------------------0.004031s ----------------------
[03:29:32.56] ----------------------0.004868s ----------------------
[03:29:32.56] ----------------------0.004610s ----------------------
[03:29:32.57] ----------------------0.003719s ----------------------
[03:29:32.57] ----------------------0.004015s ----------------------
[03:29:32.58] ----------------------0.004559s ----------------------
[03:29:32.58] ----------------------0.003882s ----------------------
[03:29:32.58] ----------------------0.003216s ----------------------
[03:29:32.59] ----------------------0.005606s ----------------------
[03:29:32.59] ----------------------0.004391s ----------------------
[03:29:32.60] ----------------------0.003468s ----------------------
[03:29:32.60] ----------------------0.003650s ----------------------
[03:29:32.61] ----------------------0.004534s ----------------------
[03:29:32.61] ----------------------0.005316s ----------------------
[03:29:32.62] ----------------------0.004300s ----------------------
[03:29:32.62] ----------------------0.004213s ----------------------
[03:29:32.62] ----------------------0.004971s ----------------------
[03:29:32.63] ----------------------0.004273s ----------------------
[03:29:32.63] ----------------------0.003412s ----------------------
[03:29:32.64] ----------------------0.004241s ----------------------
[03:29:32.64] ----------------------0.004958s ----------------------
[03:29:32.65] ----------------------0.003578s ----------------------
[03:29:32.65] ----------------------0.003698s ----------------------
[03:29:32.65] ----------------------0.003815s ----------------------
[03:29:32.66] ----------------------0.004923s ----------------------
[03:29:32.66] ----------------------0.003365s ----------------------
[03:29:32.67] ----------------------0.004661s ----------------------
[03:29:32.67] ----------------------0.003995s ----------------------
[03:29:32.67] ----------------------0.003891s ----------------------
[03:29:32.68] ----------------------0.004161s ----------------------
[03:29:32.68] ----------------------0.003446s ----------------------
[03:29:32.68] ----------------------0.003758s ----------------------
[03:29:32.69] ----------------------0.003601s ----------------------
[03:29:32.69] ----------------------0.003610s ----------------------
[03:29:32.70] ----------------------0.003737s ----------------------
[03:29:32.70] ----------------------0.003481s ----------------------
[03:29:32.70] ----------------------0.004420s ----------------------
[03:29:32.71] ----------------------0.004085s ----------------------
[03:29:32.71] ----------------------0.003507s ----------------------
[03:29:32.72] ----------------------0.004017s ----------------------
[03:29:32.72] ----------------------0.004585s ----------------------
[03:29:32.72] ----------------------0.004463s ----------------------
[03:29:32.73] ----------------------0.003532s ----------------------
[03:29:32.73] ----------------------0.003321s ----------------------
[03:29:32.73] ----------------------0.003746s ----------------------
[03:29:32.74] ----------------------0.004091s ----------------------
[03:29:32.74] ----------------------0.004047s ----------------------
[03:29:32.75] ----------------------0.003754s ----------------------
[03:29:32.75] ----------------------0.003232s ----------------------
[03:29:32.76] ----------------------0.005596s ----------------------
[03:29:32.76] ----------------------0.004209s ----------------------
[03:29:32.76] ----------------------0.003493s ----------------------
[03:29:32.77] ----------------------0.003254s ----------------------
[03:29:32.77] ----------------------0.005175s ----------------------
[03:29:32.78] ----------------------0.003647s ----------------------
[03:29:32.78] ----------------------0.003503s ----------------------
[03:29:32.78] ----------------------0.003610s ----------------------
[03:29:32.79] ----------------------0.003912s ----------------------
[03:29:32.79] ----------------------0.004398s ----------------------
[03:29:32.79] ----------------------0.003269s ----------------------
[03:29:32.80] ----------------------0.003250s ----------------------
[03:29:32.80] ----------------------0.003483s ----------------------
[03:29:32.81] ----------------------0.004909s ----------------------
[03:29:32.81] ----------------------0.004030s ----------------------
[03:29:32.81] ----------------------0.003308s ----------------------
[03:29:32.82] ----------------------0.005128s ----------------------
[03:29:32.82] ----------------------0.004533s ----------------------
[03:29:32.83] ----------------------0.003586s ----------------------
[03:29:32.83] ----------------------0.003679s ----------------------
[03:29:32.83] ----------------------0.003682s ----------------------
[03:29:32.84] ----------------------0.003884s ----------------------
[03:29:32.84] ----------------------0.004238s ----------------------
[03:29:32.85] ----------------------0.004106s ----------------------
[03:29:32.85] ----------------------0.004224s ----------------------
[03:29:32.85] ----------------------0.004154s ----------------------
[03:29:32.86] ----------------------0.004044s ----------------------
[03:29:32.86] ----------------------0.003897s ----------------------
[03:29:32.87] ----------------------0.003362s ----------------------
[03:29:32.87] ----------------------0.005143s ----------------------
[03:29:32.87] ----------------------0.003858s ----------------------
[03:29:32.88] ----------------------0.003368s ----------------------
[03:29:32.88] ----------------------0.003706s ----------------------
[03:29:32.89] ----------------------0.003715s ----------------------
[03:29:32.89] ----------------------0.004710s ----------------------
[03:29:32.89] ----------------------0.003553s ----------------------
[03:29:32.90] ----------------------0.003882s ----------------------
[03:29:32.90] ----------------------0.003842s ----------------------
[03:29:32.91] ----------------------0.004145s ----------------------
[03:29:32.91] ----------------------0.004876s ----------------------
[03:29:32.91] ----------------------0.004300s ----------------------
[03:29:32.92] ----------------------0.004535s ----------------------
[03:29:32.92] ----------------------0.003596s ----------------------
[03:29:32.93] ----------------------0.003207s ----------------------
[03:29:32.93] ----------------------0.003286s ----------------------
[03:29:32.93] ----------------------0.004909s ----------------------
[03:29:32.94] ----------------------0.004309s ----------------------
[03:29:32.94] ----------------------0.003425s ----------------------
[03:29:32.95] ----------------------0.003925s ----------------------
[03:29:32.95] (GameRunner::addObject) Game add object
[03:29:32.95] (GameObjectsList::push) Push object to BUFFER
[03:29:32.95] (Player::onShot) Player shot
[03:29:32.95] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 75
	Buffered vector size: 0
[03:29:32.95] ----------------------0.007056s ----------------------
[03:29:32.96] ----------------------0.004366s ----------------------
[03:29:32.96] ----------------------0.003909s ----------------------
[03:29:32.96] ----------------------0.003339s ----------------------
[03:29:32.97] ----------------------0.004338s ----------------------
[03:29:32.97] ----------------------0.004941s ----------------------
[03:29:32.98] ----------------------0.003832s ----------------------
[03:29:32.98] ----------------------0.003393s ----------------------
[03:29:32.98] ----------------------0.003816s ----------------------
[03:29:32.99] ----------------------0.004071s ----------------------
[03:29:32.99] ----------------------0.004230s ----------------------
[03:29:33.00] ----------------------0.005040s ----------------------
[03:29:33.00] ----------------------0.003713s ----------------------
[03:29:33.01] ----------------------0.003403s ----------------------
[03:29:33.01] ----------------------0.004710s ----------------------
[03:29:33.01] ----------------------0.003300s ----------------------
[03:29:33.02] ----------------------0.004955s ----------------------
[03:29:33.02] ----------------------0.004409s ----------------------
[03:29:33.03] ----------------------0.004141s ----------------------
[03:29:33.03] ----------------------0.004432s ----------------------
[03:29:33.03] (GameRunner::addObject) Game add object
[03:29:33.03] (GameObjectsList::push) Push object to BUFFER
[03:29:33.03] (Player::onShot) Player shot
[03:29:33.04] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 76
	Buffered vector size: 0
[03:29:33.04] ----------------------0.007758s ----------------------
[03:29:33.04] ----------------------0.003741s ----------------------
[03:29:33.05] ----------------------0.003289s ----------------------
[03:29:33.05] ----------------------0.003565s ----------------------
[03:29:33.05] ----------------------0.004370s ----------------------
[03:29:33.06] ----------------------0.003537s ----------------------
[03:29:33.06] ----------------------0.003298s ----------------------
[03:29:33.06] ----------------------0.003210s ----------------------
[03:29:33.07] ----------------------0.004248s ----------------------
[03:29:33.07] ----------------------0.003690s ----------------------
[03:29:33.08] ----------------------0.003493s ----------------------
[03:29:33.08] ----------------------0.003613s ----------------------
[03:29:33.08] ----------------------0.003512s ----------------------
[03:29:33.09] ----------------------0.004006s ----------------------
[03:29:33.09] ----------------------0.004357s ----------------------
[03:29:33.09] ----------------------0.003610s ----------------------
[03:29:33.10] ----------------------0.004700s ----------------------
[03:29:33.10] ----------------------0.003898s ----------------------
[03:29:33.11] ----------------------0.003916s ----------------------
[03:29:33.11] ----------------------0.003293s ----------------------
[03:29:33.11] (GameRunner::addObject) Game add object
[03:29:33.11] (GameObjectsList::push) Push object to BUFFER
[03:29:33.11] (Player::onShot) Player shot
[03:29:33.12] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 77
	Buffered vector size: 0
[03:29:33.12] ----------------------0.008319s ----------------------
[03:29:33.12] ----------------------0.004728s ----------------------
[03:29:33.13] ----------------------0.004594s ----------------------
[03:29:33.13] ----------------------0.004504s ----------------------
[03:29:33.14] ----------------------0.007069s ----------------------
[03:29:33.15] ----------------------0.013249s ----------------------
[03:29:33.16] ----------------------0.004329s ----------------------
[03:29:33.16] ----------------------0.004252s ----------------------
[03:29:33.17] ----------------------0.004524s ----------------------
[03:29:33.17] ----------------------0.005603s ----------------------
[03:29:33.18] ----------------------0.004613s ----------------------
[03:29:33.18] ----------------------0.004255s ----------------------
[03:29:33.18] ----------------------0.004322s ----------------------
[03:29:33.19] ----------------------0.007937s ----------------------
[03:29:33.20] ----------------------0.004311s ----------------------
[03:29:33.20] ----------------------0.004125s ----------------------
[03:29:33.21] ----------------------0.005626s ----------------------
[03:29:33.21] ----------------------0.003966s ----------------------
[03:29:33.22] ----------------------0.004652s ----------------------
[03:29:33.22] ----------------------0.007267s ----------------------
[03:29:33.23] (GameRunner::addObject) Game add object
[03:29:33.23] (GameObjectsList::push) Push object to BUFFER
[03:29:33.23] (Player::onShot) Player shot
[03:29:33.23] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 78
	Buffered vector size: 0
[03:29:33.23] ----------------------0.009961s ----------------------
[03:29:33.24] ----------------------0.003804s ----------------------
[03:29:33.24] ----------------------0.004742s ----------------------
[03:29:33.25] ----------------------0.004097s ----------------------
[03:29:33.25] ----------------------0.004070s ----------------------
[03:29:33.25] ----------------------0.004775s ----------------------
[03:29:33.26] ----------------------0.003571s ----------------------
[03:29:33.26] ----------------------0.003533s ----------------------
[03:29:33.26] ----------------------0.003286s ----------------------
[03:29:33.27] ----------------------0.003510s ----------------------
[03:29:33.27] ----------------------0.003976s ----------------------
[03:29:33.28] ----------------------0.004085s ----------------------
[03:29:33.28] ----------------------0.003708s ----------------------
[03:29:33.28] ----------------------0.003345s ----------------------
[03:29:33.29] ----------------------0.004213s ----------------------
[03:29:33.29] ----------------------0.004555s ----------------------
[03:29:33.30] ----------------------0.003575s ----------------------
[03:29:33.30] ----------------------0.003182s ----------------------
[03:29:33.30] ----------------------0.003577s ----------------------
[03:29:33.31] ----------------------0.004266s ----------------------
[03:29:33.31] (GameRunner::addObject) Game add object
[03:29:33.31] (GameObjectsList::push) Push object to BUFFER
[03:29:33.31] (Player::onShot) Player shot
[03:29:33.31] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 79
	Buffered vector size: 0
[03:29:33.31] ----------------------0.007295s ----------------------
[03:29:33.32] ----------------------0.002769s ----------------------
[03:29:33.32] ----------------------0.004053s ----------------------
[03:29:33.32] ----------------------0.004265s ----------------------
[03:29:33.33] ----------------------0.003788s ----------------------
[03:29:33.33] ----------------------0.003818s ----------------------
[03:29:33.34] ----------------------0.004097s ----------------------
[03:29:33.34] ----------------------0.004259s ----------------------
[03:29:33.34] ----------------------0.003842s ----------------------
[03:29:33.35] ----------------------0.003165s ----------------------
[03:29:33.35] ----------------------0.003975s ----------------------
[03:29:33.36] ----------------------0.004634s ----------------------
[03:29:33.36] ----------------------0.003449s ----------------------
[03:29:33.36] ----------------------0.004406s ----------------------
[03:29:33.37] ----------------------0.005036s ----------------------
[03:29:33.37] ----------------------0.003636s ----------------------
[03:29:33.38] ----------------------0.003970s ----------------------
[03:29:33.38] ----------------------0.003274s ----------------------
[03:29:33.38] ----------------------0.003682s ----------------------
[03:29:33.39] ----------------------0.004178s ----------------------
[03:29:33.39] (GameRunner::addObject) Game add object
[03:29:33.39] (GameObjectsList::push) Push object to BUFFER
[03:29:33.39] (Player::onShot) Player shot
[03:29:33.39] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 80
	Buffered vector size: 0
[03:29:33.40] ----------------------0.007976s ----------------------
[03:29:33.40] ----------------------0.002786s ----------------------
[03:29:33.40] ----------------------0.003979s ----------------------
[03:29:33.41] ----------------------0.004338s ----------------------
[03:29:33.41] ----------------------0.003587s ----------------------
[03:29:33.41] ----------------------0.003507s ----------------------
[03:29:33.42] ----------------------0.003580s ----------------------
[03:29:33.42] ----------------------0.003805s ----------------------
[03:29:33.43] ----------------------0.004712s ----------------------
[03:29:33.43] ----------------------0.004103s ----------------------
[03:29:33.43] ----------------------0.003454s ----------------------
[03:29:33.44] ----------------------0.003853s ----------------------
[03:29:33.44] ----------------------0.005057s ----------------------
[03:29:33.45] ----------------------0.005045s ----------------------
[03:29:33.45] ----------------------0.004058s ----------------------
[03:29:33.46] ----------------------0.003774s ----------------------
[03:29:33.46] ----------------------0.003795s ----------------------
[03:29:33.46] ----------------------0.003490s ----------------------
[03:29:33.47] ----------------------0.003781s ----------------------
[03:29:33.47] ----------------------0.004796s ----------------------
[03:29:33.47] (GameRunner::addObject) Game add object
[03:29:33.48] (GameObjectsList::push) Push object to BUFFER
[03:29:33.48] (Player::onShot) Player shot
[03:29:33.48] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 81
	Buffered vector size: 0
[03:29:33.48] ----------------------0.007678s ----------------------
[03:29:33.48] ----------------------0.003155s ----------------------
[03:29:33.49] ----------------------0.004810s ----------------------
[03:29:33.49] ----------------------0.006111s ----------------------
[03:29:33.50] ----------------------0.003394s ----------------------
[03:29:33.50] ----------------------0.004196s ----------------------
[03:29:33.51] ----------------------0.004499s ----------------------
[03:29:33.51] ----------------------0.003776s ----------------------
[03:29:33.51] ----------------------0.003621s ----------------------
[03:29:33.52] ----------------------0.005123s ----------------------
[03:29:33.52] ----------------------0.004858s ----------------------
[03:29:33.53] ----------------------0.004129s ----------------------
[03:29:33.53] ----------------------0.003798s ----------------------
[03:29:33.53] ----------------------0.003308s ----------------------
[03:29:33.54] ----------------------0.005327s ----------------------
[03:29:33.54] ----------------------0.004014s ----------------------
[03:29:33.55] ----------------------0.004765s ----------------------
[03:29:33.55] ----------------------0.003757s ----------------------
[03:29:33.56] ----------------------0.004199s ----------------------
[03:29:33.56] ----------------------0.003764s ----------------------
[03:29:33.56] (GameRunner::addObject) Game add object
[03:29:33.56] (GameObjectsList::push) Push object to BUFFER
[03:29:33.56] (Player::onShot) Player shot
[03:29:33.57] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 82
	Buffered vector size: 0
[03:29:33.57] ----------------------0.007192s ----------------------
[03:29:33.57] ----------------------0.004416s ----------------------
[03:29:33.58] ----------------------0.004211s ----------------------
[03:29:33.58] ----------------------0.003382s ----------------------
[03:29:33.58] ----------------------0.005103s ----------------------
[03:29:33.59] ----------------------0.004157s ----------------------
[03:29:33.59] ----------------------0.003805s ----------------------
[03:29:33.60] ----------------------0.003656s ----------------------
[03:29:33.60] ----------------------0.003498s ----------------------
[03:29:33.60] ----------------------0.003869s ----------------------
[03:29:33.61] ----------------------0.004511s ----------------------
[03:29:33.61] ----------------------0.003414s ----------------------
[03:29:33.61] ----------------------0.003564s ----------------------
[03:29:33.62] ----------------------0.004133s ----------------------
[03:29:33.62] ----------------------0.004864s ----------------------
[03:29:33.63] ----------------------0.003357s ----------------------
[03:29:33.63] ----------------------0.003736s ----------------------
[03:29:33.63] ----------------------0.003344s ----------------------
[03:29:33.64] ----------------------0.004390s ----------------------
[03:29:33.64] ----------------------0.004513s ----------------------
[03:29:33.65] (GameRunner::addObject) Game add object
[03:29:33.65] (GameObjectsList::push) Push object to BUFFER
[03:29:33.65] (Player::onShot) Player shot
[03:29:33.65] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 83
	Buffered vector size: 0
[03:29:33.65] ----------------------0.006807s ----------------------
[03:29:33.65] ----------------------0.004781s ----------------------
[03:29:33.66] ----------------------0.003934s ----------------------
[03:29:33.66] ----------------------0.003546s ----------------------
[03:29:33.67] ----------------------0.003662s ----------------------
[03:29:33.67] ----------------------0.004065s ----------------------
[03:29:33.67] ----------------------0.004235s ----------------------
[03:29:33.68] ----------------------0.003418s ----------------------
[03:29:33.68] ----------------------0.004153s ----------------------
[03:29:33.69] ----------------------0.003422s ----------------------
[03:29:33.69] ----------------------0.004459s ----------------------
[03:29:33.69] ----------------------0.003678s ----------------------
[03:29:33.70] ----------------------0.005021s ----------------------
[03:29:33.70] ----------------------0.004025s ----------------------
[03:29:33.70] (GameRunner::checkCollisions) Collision happen!
[03:29:33.71] (Asteroid::~) Asteroid destroyed
[03:29:33.71] (GameObjectsList::optimize) List optimized: 1
[03:29:33.71] ----------------------0.007385s ----------------------
[03:29:33.71] ----------------------0.005341s ----------------------
[03:29:33.72] ----------------------0.004105s ----------------------
[03:29:33.72] ----------------------0.004181s ----------------------
[03:29:33.73] ----------------------0.003762s ----------------------
[03:29:33.73] ----------------------0.003282s ----------------------
[03:29:33.73] (GameRunner::addObject) Game add object
[03:29:33.73] (GameObjectsList::push) Push object to BUFFER
[03:29:33.73] (Player::onShot) Player shot
[03:29:33.74] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 83
	Buffered vector size: 0
[03:29:33.74] ----------------------0.008843s ----------------------
[03:29:33.74] (GameRunner::checkCollisions) Collision happen!
[03:29:33.74] ----------------------0.004376s ----------------------
[03:29:33.74] (GameRunner::checkCollisions) Collision happen!
[03:29:33.75] ----------------------0.004273s ----------------------
[03:29:33.75] (GameRunner::checkCollisions) Collision happen!
[03:29:33.75] ----------------------0.004539s ----------------------
[03:29:33.75] (GameRunner::checkCollisions) Collision happen!
[03:29:33.76] ----------------------0.005402s ----------------------
[03:29:33.76] (GameRunner::checkCollisions) Collision happen!
[03:29:33.76] ----------------------0.003988s ----------------------
[03:29:33.76] (GameRunner::checkCollisions) Collision happen!
[03:29:33.77] ----------------------0.003940s ----------------------
[03:29:33.77] (GameRunner::checkCollisions) Collision happen!
[03:29:33.77] ----------------------0.004489s ----------------------
[03:29:33.77] (GameRunner::checkCollisions) Collision happen!
[03:29:33.78] ----------------------0.005182s ----------------------
[03:29:33.78] (GameRunner::checkCollisions) Collision happen!
[03:29:33.78] ----------------------0.004122s ----------------------
[03:29:33.78] (GameRunner::checkCollisions) Collision happen!
[03:29:33.78] (GameRunner::checkCollisions) Collision happen!
[03:29:33.78] (Asteroid::~) Asteroid destroyed
[03:29:33.79] (GameObjectsList::optimize) List optimized: 1
[03:29:33.79] ----------------------0.006903s ----------------------
[03:29:33.79] ----------------------0.005119s ----------------------
[03:29:33.79] ----------------------0.003369s ----------------------
[03:29:33.80] ----------------------0.004233s ----------------------
[03:29:33.80] ----------------------0.003506s ----------------------
[03:29:33.81] ----------------------0.004240s ----------------------
[03:29:33.81] ----------------------0.003702s ----------------------
[03:29:33.81] ----------------------0.003356s ----------------------
[03:29:33.82] ----------------------0.003310s ----------------------
[03:29:33.82] ----------------------0.003836s ----------------------
[03:29:33.82] (GameRunner::addObject) Game add object
[03:29:33.82] (GameObjectsList::push) Push object to BUFFER
[03:29:33.83] (Player::onShot) Player shot
[03:29:33.83] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 83
	Buffered vector size: 0
[03:29:33.83] ----------------------0.007994s ----------------------
[03:29:33.83] ----------------------0.003416s ----------------------
[03:29:33.84] ----------------------0.003571s ----------------------
[03:29:33.84] ----------------------0.004748s ----------------------
[03:29:33.84] ----------------------0.003366s ----------------------
[03:29:33.85] ----------------------0.003806s ----------------------
[03:29:33.85] ----------------------0.003612s ----------------------
[03:29:33.86] ----------------------0.003795s ----------------------
[03:29:33.86] ----------------------0.003828s ----------------------
[03:29:33.86] ----------------------0.003255s ----------------------
[03:29:33.87] ----------------------0.003647s ----------------------
[03:29:33.87] ----------------------0.004556s ----------------------
[03:29:33.87] ----------------------0.003830s ----------------------
[03:29:33.88] ----------------------0.003326s ----------------------
[03:29:33.88] ----------------------0.003254s ----------------------
[03:29:33.88] ----------------------0.003219s ----------------------
[03:29:33.89] ----------------------0.003724s ----------------------
[03:29:33.89] ----------------------0.004053s ----------------------
[03:29:33.90] ----------------------0.003713s ----------------------
[03:29:33.90] ----------------------0.003287s ----------------------
[03:29:33.90] (GameRunner::addObject) Game add object
[03:29:33.90] (GameObjectsList::push) Push object to BUFFER
[03:29:33.90] (Player::onShot) Player shot
[03:29:33.91] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 84
	Buffered vector size: 0
[03:29:33.91] ----------------------0.008351s ----------------------
[03:29:33.91] ----------------------0.002969s ----------------------
[03:29:33.91] ----------------------0.004210s ----------------------
[03:29:33.92] ----------------------0.004519s ----------------------
[03:29:33.92] ----------------------0.004570s ----------------------
[03:29:33.93] ----------------------0.003205s ----------------------
[03:29:33.93] ----------------------0.003893s ----------------------
[03:29:33.94] ----------------------0.004356s ----------------------
[03:29:33.94] ----------------------0.003563s ----------------------
[03:29:33.94] ----------------------0.003775s ----------------------
[03:29:33.95] ----------------------0.003556s ----------------------
[03:29:33.95] ----------------------0.003369s ----------------------
[03:29:33.95] ----------------------0.003581s ----------------------
[03:29:33.96] ----------------------0.004132s ----------------------
[03:29:33.96] ----------------------0.003399s ----------------------
[03:29:33.96] ----------------------0.003237s ----------------------
[03:29:33.97] ----------------------0.004369s ----------------------
[03:29:33.97] ----------------------0.003767s ----------------------
[03:29:33.98] ----------------------0.003601s ----------------------
[03:29:33.98] ----------------------0.004646s ----------------------
[03:29:33.98] (GameRunner::addObject) Game add object
[03:29:33.98] (GameObjectsList::push) Push object to BUFFER
[03:29:33.98] (Player::onShot) Player shot
[03:29:33.99] (GameObjectsList::flush) Flushed from buffer:
	Flush buffer was: 1
	Actual vector size: 85
	Buffered vector size: 0
[03:29:33.99] ----------------------0.006704s ----------------------
[03:29:33.99] ----------------------0.004715s ----------------------
[03:29:33.99] ----------------------0.003354s ----------------------
[03:29:34.00] ----------------------0.004315s ----------------------
[03:29:34.00] ----------------------0.003765s ----------------------
[03:29:34.01] ----------------------0.003759s ----------------------
[03:29:34.01] ----------------------0.003425s ----------------------
[03:29:34.02] ----------------------0.005042s ----------------------
[03:29:34.02] ----------------------0.005035s ----------------------
[03:29:34.02] ----------------------0.004488s ----------------------
[03:29:34.03] ----------------------0.003576s ----------------------
[03:29:34.03] ----------------------0.004903s ----------------------
[03:29:34.04] ----------------------0.004187s ----------------------
[03:29:34.04] ----------------------0.003799s ----------------------
[03:29:34.04] ----------------------0.003555s ----------------------
[03:29:34.05] ----------------------0.004464s ----------------------
[03:29:34.05] (LevelManager::genWave) New wave generated
[03:29:34.08] (GameRunner::init) Object spawned
[03:29:34.08] (GameRunner::addObject) Game add object
[03:29:34.08] (GameObjectsList::push) Push object to BUFFER
[03:29:34.08] (GameRunner::init) Object spawned
[03:29:34.08] (GameRunner::addObject) Game add object
[03:29:34.08] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.09] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.09] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.09] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.09] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.09] (GameObjectsList::push) Push object to BUFFER
[03:29:34.09] (GameRunner::init) Object spawned
[03:29:34.09] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.10] (GameRunner::init) Object spawned
[03:29:34.10] (GameRunner::addObject) Game add object
[03:29:34.10] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.11] (GameRunner::init) Object spawned
[03:29:34.11] (GameRunner::addObject) Game add object
[03:29:34.11] (GameObjectsList::push) Push object to BUFFER
[03:29:34.12] (GameRunner::init) Object spawned
[03:29:34.12] (GameRunner::addObject) Game add object
